Ano,Ciclo,Programa,Nome da Startup,Site,Estado,Status,Área de Negócio,Resumo
2024,2024.1,InovAtiva Brasil,Ta de Clinicagem,https://www.tadeclinicagem.com.br/,São Paulo,Graduada,Saúde,Not enough information
2024,2024.1,InovAtiva Brasil,Tô Na Roça App,,São Paulo,Acelerada,Agronegócio,No URL provided
2024,2024.1,InovAtiva Brasil,Trackid ASSET MANAGEMENT 4.0,http://www.infraid.com.br,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,"InfraID offers identification solutions using RFID for various sectors in Brazil, including oil & gas, healthcare, and industrial. They provide feasibility studies, project development, and management for automation and identification projects. Their products and services encompass smart inventory, HAAS, IDAAS, and tracking processes."
2024,2024.1,InovAtiva Brasil,TRADING FOOD,https://www.tradingfood.com.br/,Paraná,Acelerada,Alimentício,"Trading Food is a Brazilian startup offering a solution for efficient food purchasing management. Their platform connects restaurants, bars, and cafes with suppliers, simplifying quotation and negotiation processes. It guarantees competitive prices, time savings, and optimized purchasing for food service businesses."
2024,2024.1,InovAtiva Brasil,Tratamento de cárie sem uso da broca/AG3 P&D,,Pernambuco,Acelerada,Saúde,No URL provided
2024,2024.1,InovAtiva Brasil,Treino Vip,https://www.treinovip.com.br/treinovip,Rio de Janeiro,Graduada,Saúde,Invalid link
2024,2024.1,InovAtiva Brasil,Trilha do Aprendiz,http://www.trilhadoaprendiz.com,Amazonas,Acelerada,Outros serviços,"Trilha do Aprendiz connects Brazilian youth with career opportunities and offers vocational guidance. They help companies comply with Brazilian apprenticeship laws while focusing on growth. The platform provides resources like a podcast, dashboards, and innovation marathons to empower young talents."
2024,2024.1,InovAtiva Brasil,Trip Evolved,https://tripevolved.com.br,Rio Grande do Sul,Graduada,Turismo e Hotelaria,"Trip Evolved is a travel agency that creates personalized trips tailored to individual preferences and budgets. They use AI to build traveler profiles and recommend destinations. The service includes 360° support, exclusive experiences, and assistance with travel logistics."
2024,2024.1,InovAtiva Brasil,UCloset,http://ucloset.net,Amazonas,Acelerada,Comércio Eletrônico,Not enough information
2024,2024.1,InovAtiva Brasil,Updairy,http://www.updairy.co,Santa Catarina,Acelerada,Agricultura,"Updairy is a biotech startup producing real dairy proteins without cows, using microorganisms. Their process involves copying cow genes into fungi, which then produce dairy proteins in bioreactors. These proteins can be used in dairy, bakery, confectionery, beverages and supplements."
2024,2024.1,InovAtiva Brasil,Vélos Edu,https://velosedu.com/,Santa Catarina,Acelerada,Educação,"The content is a login page for a service, possibly related to Brazilian startups given the flag.
Users can log in using their email and password, with an option to recover forgotten passwords.
Terms of service and privacy policies are available in Portuguese."
2024,2024.1,InovAtiva Brasil,vendorup,http://www.vendorup.co,São Paulo,Graduada,Eventos,"Vendorup is a marketplace that helps event organizers connect with suppliers and manage events. It offers features like supplier search, budget management, and integrated chat. The platform aims to save time, provide efficient resource management, and increase event visibility."
2024,2024.1,InovAtiva Brasil,Venn Metrics,https://venn.com.br/,São Paulo,Graduada,Setor financeiro,Invalid link
2024,2024.1,InovAtiva Brasil,Virtutis Energy,https://www.virtutisenergy.com/,Ceará,Acelerada,Energia,"Virtutis Energy is a Brazilian fintech company focused on solar energy. They develop, manage, and lease photovoltaic plants, offering clients reduced electricity costs. Investors can participate in the development of these energy systems for monthly financial returns."
2024,2024.1,InovAtiva Brasil,Viver+,,Bahia,Graduada,Saúde,No URL provided
2024,2024.1,InovAtiva Brasil,Vivmais Saúde & Longevidade,http://www.vivmais.com.br,São Paulo,Graduada,Saúde,Invalid link
2024,2024.1,InovAtiva Brasil,"VRX - ""Experiência na Realidade Virtual""",,Minas Gerais,Graduada,Varejo,No URL provided
2024,2024.1,InovAtiva Brasil,YAAD,https://meellostudio.com.br/,São Paulo,Graduada,Educação,"Meello Studio is a Brazilian company specializing in AI-powered educational game development. They transform teaching methodologies into engaging, intelligent games, boosting student engagement and retention. They also offer a bilingual teacher training program."
2024,2024.1,InovAtiva Brasil,Yapuana,https://yapuana.com/,Rio de Janeiro,Graduada,Tecnologias Sustentáveis e Verdes,"Yapuana is a Brazilian startup, featured on Shark Tank Brasil, focused on aromatherapy and well-being. They offer the ""DIA,"" a smart aroma diffuser with capsule-based scents controlled by an app. Their blog explores topics like aromacology, stress relief, and the connection between scents and well-being."
2024,2024.1,InovAtiva Brasil,YouCreator,https://www.youcreator.com.br/,Amapá,Acelerada,Construção civil,"YouCreator is a platform connecting clients with architecture and engineering services using BIM (Building Information Modeling). It targets businesses, freelancers, and digital product vendors in the construction sector. They offer virtual reality and BIM file viewing tools, plus a marketplace for architectural projects."
2024,2024.1,InovAtiva Brasil,YouWe,http://www.youwe.com.br,Rio Grande do Sul,Graduada,Recursos Humanos,"YouWe offers diagnostic and performance solutions for HR, from hiring to re-hiring, measuring employee performance and happiness. They provide customized solutions including climate surveys, performance reviews, and feedback mechanisms, adapted for various company needs. Services include support, training, and consulting with flexible plans and subscription options."
2024,2024.1,InovAtiva Brasil,ZCARBON - Soluções para Descarbonização,https://www.instagram.com/zcarbon_/,Maranhão,Acelerada,Preservação Ambiental,Not enough information
2024,2024.1,InovAtiva Brasil,zeroAI,http://zeroai.com.br,Santa Catarina,Graduada,Marketing e Mídia,"ZeroAI is a Brazilian startup offering an AI-powered platform to measure marketing's impact on B2B sales. It integrates marketing and sales channels, tracks leads, and optimizes results, aiming to eliminate unqualified leads. They offer tiered subscription plans and a free 30-day demo for qualifying businesses."
2024,2024.1,InovAtiva de Impacto Socioambiental,Álibidavez,https://www.instagram.com/alibidavez/,Distrito Federal,Graduada,Vestuário,Not enough information
2024,2024.1,InovAtiva de Impacto Socioambiental,Amazon Bioprotein,https://www.instagram.com/amznbioprotein/,Amapá,Acelerada,Alimentos,Not enough information
2024,2024.1,InovAtiva de Impacto Socioambiental,BlueC,https://www.instagram.com/bluec_ocean/,Ceará,Graduada,Agricultura,Not enough information
2024,2024.1,InovAtiva de Impacto Socioambiental,BOTSMAKER - INSTITUTO PENSAR E CRIAR,http://www.institutopensarecriar.com.br,Rio de Janeiro,Graduada,Educação,"Instituto Pensar e Criar offers educational solutions through Bilingual Institute and Botsmaker. They focus on high-quality bilingual education for children from age 2. Botsmaker's educational robotics uses STEM methodology, developing socio-emotional skills."
2024,2024.1,InovAtiva de Impacto Socioambiental,Box24x7,http://www.box24x7.com,São Paulo,Graduada,Outros serviços,"Box24x7 is a Brazilian startup offering rental services for various items.
Users can rent electronics, games, appliances, tools, and utensils through their app.
The service promises fast delivery (up to 1 hour) and sustainable practices."
2024,2024.1,InovAtiva de Impacto Socioambiental,Cais Impactaê,https://www.impactae.org/2024,Bahia,Graduada,Educação,Not enough information
2024,2024.1,InovAtiva de Impacto Socioambiental,CARVÃO DE AÇAÍ,https://www.instagram.com/carvao_acai?igsh=czhxeXVqbm9haHNt&utm_source=qr,Amapá,Acelerada,Preservação Ambiental,The requested Instagram page about Brazil startups is unavailable due to a broken or removed link. The content primarily consists of standard Instagram navigation links and legal information. No actual information about Brazilian startups can be extracted from this page.
2024,2024.1,InovAtiva de Impacto Socioambiental,Casgen Biotecnologia em Mudas,http://www.casgenbiotecnologia.com,Rio de Janeiro,Acelerada,Agricultura,Not enough information
2024,2024.1,InovAtiva de Impacto Socioambiental,CIPÓ,https://www.ciposolutions.com/,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,"CIPÓ Solutions helps companies in Brazil achieve ESG goals and sustainability. They offer services like sustainability strategy, action plans, and certifications. Their AI platform connects businesses with sustainable solutions and potential partners, leveraging a comprehensive database."
2024,2024.1,InovAtiva de Impacto Socioambiental,Cocais Tech,https://www.instagram.com/p/C3C4_lSOVU8/?igsh=MTMwa3lvY3A5aG1raA==,Maranhão,Acelerada,Tecnologias Sustentáveis e Verdes,Not enough information
2024,2024.1,InovAtiva de Impacto Socioambiental,Compre consciente,http://www.compreconsciente.com.br,São Paulo,Graduada,Comércio Físico,"Compre Consciente is a platform for eco-friendly shopping. It helps users find sustainable businesses, products, and services nearby. The app is available for download on both the Apple App Store and Google Play Store."
2024,2024.1,InovAtiva de Impacto Socioambiental,Connect Carbon,https://connectcarbon.com.br/,Santa Catarina,Graduada,Preservação Ambiental,"ConnectCarbon is a Brazil startup focused on helping organizations achieve tangible ESG results. They offer consulting and solutions to direct companies towards a sustainable future. Their structured process involves identifying priorities, creating ESG roadmaps, setting data-driven goals, streamlining reporting, and ensuring transparent communication."
